과정,폐강여부,과목코드,강좌번호,개설과목,개설학과,중간강의점검여부,문의처,이수구분,학점,주야,분반,교차수강,성적평가,정원,1학년정원,2학년정원,3학년정원,"4,5학년정원",전체학년제한,전체학년정원,신청현황,담당교수 교번,담당교수명,A / B / C / D / E / F / G,학년,75분수업,원격수업,승인,강의구분,학점교류여부,강의시간,강의실,강의계획서,비고,(교양)대영역,(교양)소영역,공학인증,시수,전공이수체계
교양,,NCCR1002,2025200535,심리분석,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,상대,40,34,2,2,2,0,0,40,20041001,이순주,30/30/0/20/0/20/0,1,,블,,이론,N,"월6,7,8",인문사회과학관(501),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1002,2025200536,심리분석,노마드칼리지,Y,0448638450,교선,3.0,주,03,Y,상대,40,10,10,5,5,10,10,38,20041001,이순주,30/30/0/20/0/20/0,1,,블,Y,이론,N,"화2,3,4",세종(임대형)캠퍼스(217),보기,"세종캠퍼스 대면강의, 인공지능소프트웨어학과 우선 수강신청 후 타과생 수강 가능",핵심교양,분석과 판단,,3.0,
교양,,NCCR1002,2025200537,심리분석,노마드칼리지,Y,8211359,교선,3.0,주,04,Y,상대,40,34,2,2,2,0,0,39,20041001,이순주,30/30/0/20/0/20/0,1,,블,,이론,N,"화6,7,8",인문사회과학관(501),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1002,2025200538,심리분석,노마드칼리지,Y,8211359,교선,3.0,주,05,Y,상대,40,34,2,2,2,0,0,40,20225044,김연중,30/30/0/20/0/20/0,1,,,,이론,N,"목2,3,4",인문사회과학관(103),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1002,2025200539,심리분석,노마드칼리지,Y,8211359,교선,3.0,주,06,Y,상대,40,34,2,2,2,0,0,40,20225044,김연중,30/30/0/20/0/20/0,1,,,,이론,N,"목6,7,8",인문사회과학관(103),보기,,핵심교양,분석과 판단,,3.0,
교양,,NGEN1003,2025201021,알기쉬운 실용금융,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,39,20254012,김응규,10/10/30/30/10/10/0,1,,,,이론,N,"화2,3,4",경상학관(302),보기,,일반교양,기술과 창업,,3.0,
교양,,NGEN1003,2025201022,알기쉬운 실용금융,노마드칼리지,Y,0428211976,교선,3.0,주,02,Y,상대,40,10,10,10,10,0,0,39,20254012,김응규,10/10/30/30/10/10/0,1,,,,이론,N,"화6,7,8",경상학관(302),보기,,일반교양,기술과 창업,,3.0,
교양,,NGEN200001,2025201566,양자 정보과학 및 컴퓨터,노마드칼리지,Y,0428211360,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,30,"20161006,20181005","이장원,박지용",0/40/40/20/0/0/0,1,,,,이론,N,"수6,7,8",그린에너지관(608),보기,,일반교양,기술과 창업,,3.0,
교양,,NGLI1006,2025200012,언어와 사회,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,35,20031022,성희제,20/30/10/10/10/20/0,1,,,,이론,N,"수6,7,8",인문사회과학관(501),보기,,일반교양,문학과 예술,,3.0,
교양,,NGLI1006,2025200014,언어와 사회,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,상대,40,10,10,10,10,0,0,35,20031022,성희제,20/30/10/10/10/20/0,1,,,,이론,N,"목2,3,4",인문사회과학관(501),보기,,일반교양,문학과 예술,,3.0,
교양,,NGHI1008,2025201023,여성학,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,26,20235059,김민정,20/20/20/20/10/10/0,1,,,,이론,N,"화2,3,4",창의혁신관(411),보기,,일반교양,역사와 사회,,3.0,
교양,,NGHI1008,2025201024,여성학,노마드칼리지,Y,0428211976,교선,3.0,주,02,Y,상대,40,10,10,10,10,0,0,19,20235059,김민정,20/20/20/20/10/10/0,1,,,,이론,N,"화6,7,8",창의혁신관(411),보기,,일반교양,역사와 사회,,3.0,
교양,,NCFR1003,2025200540,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,40,34,2,2,2,0,0,40,20195040,이성우,20/15/10/15/25/15/0,1,,,,이론,N,"월2,3,4",인문사회과학관(402),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1003,2025200541,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,상대,40,34,2,2,2,0,0,37,20221005,김헌주,30/30/10/10/10/10/0,1,,,,이론,N,"월6,7,8",인문사회과학관(401),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1003,2025200542,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,03,Y,상대,40,34,2,2,2,0,0,40,20221005,김헌주,30/30/10/10/10/10/0,1,,,,이론,N,"화2,3,4",인문사회과학관(404),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1003,2025200543,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,04,Y,상대,40,34,2,2,2,0,0,40,20195040,이성우,20/15/10/15/25/15/0,1,,,,이론,N,"화6,7,8",인문사회과학관(402),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1003,2025200544,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,05,Y,상대,40,34,2,2,2,0,0,40,20214014,공석구,0/0/0/0/0/0/0,1,,,,이론,N,"목2,3,4",인문사회과학관(201),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1003,2025200545,역사와 문화,노마드칼리지,Y,8211359,교선,3.0,주,06,Y,상대,40,34,2,2,2,0,0,36,20254045,이동주,0/0/0/0/0/0/0,1,,,,이론,N,"목6,7,8",인문사회과학관(102),보기,,핵심교양,도전과 미래,,3.0,
교양,,NGGL1003,2025201025,영어I,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,40,20195123,김정애,10/30/10/10/30/10/0,1,,,Y,이론,N,"화2,3,4",창의혁신관(409),보기,영어영문학과 수강 불가,일반교양,언어,,3.0,
교양,,NGGL2001,2025201026,영어II,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,38,20195118,전주현,10/30/20/10/30/0/0,1,,,Y,이론,N,"월6,7,8",창의혁신관(410),보기,영어영문학과 수강 불가,일반교양,언어,,3.0,
교양,,NGLI100010,2025201027,오케스트라와 교향곡의 세계,노마드칼리지,Y,0428211976,교선,2.0,주,01,Y,상대,40,10,10,10,10,0,0,39,20245022,최유미,20/20/10/10/20/20/0,1,,,,이론,N,"수2,3",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NGLI100011,2025201028,오페라 산책,노마드칼리지,Y,0428211976,교선,2.0,주,01,Y,상대,40,10,10,10,10,0,0,35,20211212,길민호,10/20/10/0/40/20/0,1,,,,이론,N,"수6,7",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NGSP1005,2025201029,웰빙시대의 건강관리,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,80,20,20,20,20,0,0,79,20211214,김세환,20/20/0/20/20/20/0,1,,온,,이론,N,"금2,3,4",그린에너지관(101),보기,,일반교양,체육,,3.0,
교양,,NGSW1003,2025201567,웹과 인터넷,노마드칼리지,Y,0428211360,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,33,20195053,고유정,0/0/50/50/0/0/0,1,,,Y,이론실습,N,"월6,7,8,9",도서관(505),보기,"모바일융합공학과, 인공지능소프트웨어학과, 컴퓨터공학과, 정보통신공학과, 지능미디어학과 수강 불가",일반교양,소프트웨어,Y,4.0,
교양,,NGEN1004,2025201030,융복합경영,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,35,20254022,이철준,10/20/10/30/20/10/0,1,,,Y,이론,N,"목2,3,4",경상학관(406),보기,"융합경영학과, 회계세무학과 수강 불가",일반교양,기술과 창업,,3.0,
교양,,NGLI1007,2025201031,음악의 이해,노마드칼리지,Y,0428211976,교선,2.0,주,01,Y,상대,40,10,10,10,10,0,0,39,20211212,길민호,10/20/10/0/40/20/0,1,,,,이론,N,"월2,3",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NGLI1007,2025201032,음악의 이해,노마드칼리지,Y,0428211976,교선,2.0,주,02,Y,상대,40,10,10,10,10,0,0,39,20245022,최유미,20/20/10/10/30/10/0,1,,,,이론,N,"월6,7",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NGLI1007,2025201033,음악의 이해,노마드칼리지,Y,0428211976,교선,2.0,주,03,Y,상대,40,10,10,10,10,0,0,38,20245022,최유미,20/20/10/10/30/10/0,1,,,,이론,N,"화2,3",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NGLI1007,2025201034,음악의 이해,노마드칼리지,Y,0428211976,교선,2.0,주,04,Y,상대,40,10,10,10,10,0,0,38,20211212,길민호,10/20/10/0/40/20/0,1,,,,이론,N,"화6,7",인문사회과학관(207),보기,,일반교양,문학과 예술,,2.0,
교양,,NCCR1003,2025200546,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,40,34,2,2,2,0,0,40,20195090,임윤정,60/10/10/10/5/5/0,1,,,,이론,N,"월2,3,4",인문사회과학관(201),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1003,2025200547,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,상대,40,34,2,2,2,0,0,38,20195090,임윤정,60/10/10/10/5/5/0,1,,,,이론,N,"월6,7,8",인문사회과학관(201),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1003,2025200548,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,03,Y,상대,40,34,2,2,2,0,0,40,20195096,이영자,40/30/0/20/0/10/0,1,,,,이론,N,"수2,3,4",경상학관(301),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1003,2025200549,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,04,Y,상대,40,34,2,2,2,0,0,40,20195043,황인선,40/20/0/10/30/0/0,1,,,,이론,N,"수6,7,8",인문사회과학관(201),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1003,2025200550,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,05,Y,상대,40,34,2,2,2,0,0,39,20195093,신승원,60/10/5/15/5/5/0,1,,,,이론,N,"금2,3,4",경상학관(301),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCR1003,2025200551,인간과 윤리,노마드칼리지,Y,8211359,교선,3.0,주,06,Y,상대,40,34,2,2,2,0,0,38,20195093,신승원,60/10/5/15/5/5/0,1,,,,이론,N,"금6,7,8",경상학관(301),보기,,핵심교양,분석과 판단,,3.0,
교양,,NCCH1003,2025201035,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,34,2,2,2,0,0,38,20241008,장덕수,0/0/0/0/0/0/0,1,,,Y,이론,N,"화2,3,4",건설공학관(208),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCCH1003,2025201036,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,02,Y,상대,40,34,2,2,2,0,0,38,20254008,오세은,0/0/0/0/0/0/0,1,,,Y,이론,N,"화6,7,8",화학환경관(402),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCCH1003,2025201037,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,03,Y,상대,40,34,2,2,2,0,0,39,20254035,노경준,20/20/20/20/10/10/0,1,,,Y,이론,N,"수2,3,4",창의혁신관(411),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCCH1003,2025201038,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,04,Y,상대,40,34,2,2,2,0,0,40,20254008,오세은,0/0/0/0/0/0/0,1,,,Y,이론,N,"수6,7,8",화학환경관(402),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCCH1003,2025201039,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,05,Y,상대,40,34,2,2,2,0,0,39,20251021,이우람,0/0/0/0/0/0/0,1,,,Y,이론,N,"금2,3,4",화학환경관(401),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCCH1003,2025201040,인간과 환경,노마드칼리지,Y,0428211976,교선,3.0,주,06,Y,상대,40,34,2,2,2,0,0,39,20251021,이우람,0/0/0/0/0/0/0,1,,,Y,이론,N,"금6,7,8",화학환경관(401),보기,건설환경공학과 수강 불가,핵심교양,소통과 인성,,3.0,
교양,,NCFR1004,2025200552,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,절대,40,34,2,2,2,0,0,38,20171009,진성희,30/40/0/20/0/10/0,1,,블,,이론,N,"월2,3,4",창의혁신관(316),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1004,2025200553,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,절대,40,34,2,2,2,0,0,39,20171009,진성희,30/40/0/20/0/10/0,1,,블,,이론,N,"월6,7,8",창의혁신관(316),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1004,2025200554,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,03,Y,절대,40,34,2,2,2,0,0,37,20255058,김유나,0/40/30/30/0/0/0,1,,,,이론,N,"수2,3,4",경상학관(710),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1004,2025200555,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,04,Y,절대,40,34,2,2,2,0,0,40,20255058,김유나,0/40/30/30/0/0/0,1,,,,이론,N,"수6,7,8",인문사회과학관(401),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1004,2025200556,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,05,Y,절대,40,34,2,2,2,0,0,38,20215024,오정희,30/40/0/20/0/10/0,1,,,,이론,N,"금2,3,4",인문사회과학관(201),보기,,핵심교양,도전과 미래,,3.0,
교양,,NCFR1004,2025200557,인간삶과 교육,노마드칼리지,Y,8211359,교선,3.0,주,06,Y,절대,40,34,2,2,2,0,0,38,20215024,오정희,30/40/0/20/0/10/0,1,,,,이론,N,"금6,7,8",인문사회과학관(201),보기,,핵심교양,도전과 미래,,3.0,
교양,,NGPH3001,2025200733,인간심리의 이해,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,80,20,20,20,20,0,0,79,20041001,이순주,30/30/0/20/0/20/0,1,,온,,이론,N,"수2,3,4",경상학관(101),보기,,일반교양,철학과 심리,,3.0,
교양,,NCCH1004,2025201794,인간의 탐색,노마드칼리지,Y,1359,교선,3.0,주,01,Y,상대,40,34,2,2,2,0,0,40,20211207,유원지,30/20/0/10/30/10/0,1,,,Y,이론,N,"목6,7,8",인문사회과학관(402),보기,"계열교차교과목, 인문,경상,디자인계열 학과 학생 수강불가",핵심교양,소통과 인성,,3.0,
교양,,NGPH1004,2025200727,인공지능 윤리,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,40,20161009,김효은,25/25/0/25/0/25/0,1,,블,,이론,N,"수2,3,4",인문사회과학관(403),보기,,일반교양,철학과 심리,,3.0,
교양,,NGPH1004,2025201855,인공지능 윤리,노마드칼리지,Y,0428211359,교선,3.0,주,02,Y,상대,40,10,10,10,10,0,0,38,20161009,김효은,25/25/0/25/0/25/0,1,,블,,이론,N,"수6,7,8",인문사회과학관(403),보기,,일반교양,철학과 심리,,3.0,
교양,,NGLI100012,2025200006,인공지능과 리터러시,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,35,10,10,10,5,0,0,35,20211209,윤인선,10/50/20/20/0/0/0,1,,,,이론,N,"수6,7,8",소재관및공동실험실습관(402),보기,,일반교양,문학과 예술,,3.0,
교양,,NCCH3001,2025200558,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,절대,40,34,2,2,2,0,0,33,20191025,박승민,40/30/0/10/0/20/0,1,,,,이론,N,"월2,3,4",인문사회과학관(404),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH3001,2025200559,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,절대,40,34,2,2,2,0,0,20,20191025,박승민,40/30/0/10/0/20/0,1,,,,이론,N,"월6,7,8",인문사회과학관(404),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH3001,2025200560,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,03,Y,절대,40,34,2,2,2,0,0,32,20191025,박승민,40/30/0/10/0/20/0,1,,,,이론,N,"수2,3,4",인문사회과학관(404),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH3001,2025200561,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,04,Y,절대,40,34,2,2,2,0,0,33,20191025,박승민,40/30/0/10/0/20/0,1,,,,이론,N,"수6,7,8",인문사회과학관(404),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH3001,2025200562,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,05,Y,절대,40,34,2,2,2,0,0,39,20235038,김도영,40/30/0/10/0/20/0,1,,,,이론,N,"금2,3,4",인문사회과학관(401),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH3001,2025200563,인권과 사회,노마드칼리지,Y,8211359,교선,3.0,주,06,Y,절대,40,34,2,2,2,0,0,40,20235038,김도영,40/30/0/10/0/20/0,1,,,,이론,N,"금6,7,8",인문사회과학관(401),보기,,핵심교양,소통과 인성,,3.0,
교양,,NSBI1001,2025201041,일반생물학,노마드칼리지,Y,0428211976,교선,3.0,주,01,N,상대,40,37,1,1,1,0,0,40,20071063,여상엽,0/0/100/0/0/0/0,1,,,Y,이론,N,"화2,3,4",화학환경관(507),보기,건설환경공학과 우선 수강 승인 후 타과생 수강 신청 가능,공학기초,생물,Y,3.0,
교양,,NSBI1001,2025201042,일반생물학,노마드칼리지,Y,0428211976,교선,3.0,주,02,N,상대,40,37,1,1,1,0,0,39,20195073,홍승현,0/30/20/30/20/0/0,1,,,Y,이론,N,"목2,3,4",창의혁신관(317),보기,건설환경공학과 우선 수강 승인 후 타과생 수강 신청 가능,공학기초,생물,Y,3.0,
교양,,NSBI1001,2025201043,일반생물학,노마드칼리지,Y,0428211976,교선,3.0,주,03,N,상대,40,37,1,1,1,0,0,39,20195073,홍승현,0/30/20/30/20/0/0,1,,,Y,이론,N,"목6,7,8",창의혁신관(317),보기,건설환경공학과 우선 수강 승인 후 타과생 수강 신청 가능,공학기초,생물,Y,3.0,
교양,,NSBI1003,2025201045,일반생물학Ⅱ,노마드칼리지,Y,0428211976,교선,3.0,주,01,N,상대,40,37,1,1,1,0,0,16,20041009,김창섭,20/10/40/20/10/0/0,1,,,Y,이론,N,"수1,2,3",화학환경관(501),보기,화학생명공학과 우선 수강 승인 후 융합자율대학 수강 신청 가능,공학기초,생물,Y,3.0,
교양,,NSBI1003,2025201046,일반생물학Ⅱ,노마드칼리지,Y,0428211976,교선,3.0,주,02,N,상대,40,37,1,1,1,0,0,37,20071063,여상엽,10/20/20/10/20/0/0,1,,,Y,이론,N,"수6,7,8",화학환경관(507),보기,화학생명공학과 우선 수강 승인 후 융합자율대학 수강 신청 가능,공학기초,생물,Y,3.0,
교양,,NSCH1001,2025201192,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,01,N,상대,40,37,1,1,1,0,0,40,20195015,이규철,0/30/30/40/0/0/0,1,,,,이론,N,"월2,3,4",창의혁신관(413),보기,,공학기초,화학,,3.0,
교양,,NSCH1001,2025201194,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,02,N,상대,40,37,1,1,1,0,0,39,20195015,이규철,0/30/30/40/0/0/0,1,,,Y,이론,N,"월6,7,8",창의혁신관(413),보기,설비공학과 우선 수강 승인 후 타과생 수강신청 가능,공학기초,화학,,3.0,
교양,,NSCH1001,2025201196,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,03,N,상대,40,37,1,1,1,0,0,40,20195094,조성관,0/10/40/30/20/0/0,1,,,Y,이론,N,"목2,3,4",창의혁신관(411),보기,산업경영공학과 우선 수강 승인 후 타과생 수강신청 가능,공학기초,화학,,3.0,
교양,,NSCH1001,2025201202,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,04,N,상대,40,37,1,1,1,0,0,37,20195094,조성관,0/10/40/30/20/0/0,1,,,Y,이론,N,"목6,7,8",창의혁신관(411),보기,산업경영공학과 우선 수강 승인 후 타과생 수강신청 가능,공학기초,화학,,3.0,
교양,,NSCH1001,2025201203,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,05,N,상대,40,37,1,1,1,0,0,23,20255039,정미,0/0/60/40/0/0/0,1,,,Y,이론,N,"금2,3,4",창의혁신관(317),보기,건축공학과 우선 수강 승인 후 타과생 수강신청 가능,공학기초,화학,,3.0,
교양,,NSCH1001,2025201204,일반화학,노마드칼리지,Y,0428211976,교선,3.0,주,06,N,상대,40,37,1,1,1,0,0,20,20255039,정미,0/0/60/40/0/0/0,1,,,Y,이론,N,"금6,7,8",창의혁신관(317),보기,건축공학과 우선 수강 승인 후 타과생 수강신청 가능,공학기초,화학,,3.0,
교양,,NGHI1009,2025201047,일본문화의 이해,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,39,19961004,윤재석,10/10/10/10/10/10/0,1,,블,Y,이론,N,"금2,3,4",인문사회과학관(206),보기,일본어과 수강 불가,일반교양,역사와 사회,,3.0,
교양,,NGHI1009,2025201048,일본문화의 이해,노마드칼리지,Y,0428211976,교선,3.0,주,02,Y,상대,40,10,10,10,10,0,0,37,19961004,윤재석,10/10/10/10/10/10/0,1,,블,Y,이론,N,"금6,7,8",인문사회과학관(206),보기,일본어과 수강 불가,일반교양,역사와 사회,,3.0,
교양,,NGGL1004,2025201049,일본어I,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,40,20195017,채윤주,10/20/20/20/20/10/0,1,,,Y,이론,N,"월2,3,4",창의혁신관(411),보기,일본어과 수강 불가,일반교양,언어,,3.0,
교양,,NGGL1005,2025201050,일본어II,노마드칼리지,Y,0428211976,교선,3.0,주,01,Y,상대,40,10,10,10,10,0,0,35,20195017,채윤주,10/20/20/20/10/10/0,1,,,Y,이론,N,"월6,7,8",창의혁신관(411),보기,일본어과 수강 불가,일반교양,언어,,3.0,
교양,,NGSC1005,2025201811,자연과학개론,노마드칼리지,Y,0428211360,교선,3.0,주,01,Y,절대,40,10,10,10,10,0,0,36,20071064,김덕현,10/20/30/30/10/0/0,1,,,,이론,N,"월2,3,4",그린에너지관(713),보기,,일반교양,자연과 과학,,3.0,
교양,,NCCH1006,2025200564,종교와 문화,노마드칼리지,Y,8211359,교선,3.0,주,01,Y,상대,40,34,2,2,2,0,0,40,20195231,최원호,30/20/0/10/30/10/0,1,,,,이론,N,"월2,3,4",건설공학관(209),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH1006,2025200565,종교와 문화,노마드칼리지,Y,8211359,교선,3.0,주,02,Y,상대,40,34,2,2,2,0,0,40,20195231,최원호,30/20/0/10/30/10/0,1,,,,이론,N,"월6,7,8",건설공학관(209),보기,,핵심교양,소통과 인성,,3.0,
교양,,NCCH1006,2025200566,종교와 문화,노마드칼리지,Y,8211359,교선,3.0,주,03,Y,상대,40,34,2,2,2,0,0,40,20195003,유은미,30/20/0/10/30/10/0,1,,,,이론,N,"수2,3,4",인문사회과학관(402),보기,,핵심교양,소통과 인성,,3.0,
